Source System Name,Source System Acronym,Table Name,Table Description,ColumnNames,ColumnAcronyms,DataTypes,Nullability,ColumnDescription
Refining Process Information System,RPIS,CrudeAssayAnalysis,Detailed analysis of crude oil properties to guide refining processes.,Table Name,TN,TEXT,NOT NULLABLE,Name of the table
Refining Process Information System,RPIS,CrudeAssayAnalysis,Detailed analysis of crude oil properties to guide refining processes.,Table Description,TD,TEXT,NOT NULLABLE,Description of the table
Refining Process Information System,RPIS,CrudeAssayAnalysis,Detailed analysis of crude oil properties to guide refining processes.,Data Type,DT,TEXT,NOT NULLABLE,Data type of the specific column
Refining Process Information System,RPIS,CrudeAssayAnalysis,Detailed analysis of crude oil properties to guide refining processes.,Nullability,N,TEXT,NOT NULLABLE,Whether the column allows null values or not
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Unit_ID,UID,NUMBER,NOT NULLABLE,Unique ID for each refining unit
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Unit_Name,UN,TEXT,NOT NULLABLE,Name of the refining unit
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Throughput,TP,NUMBER,NULLABLE,Amount of material processed by the unit in a given time period
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Efficiency,EF,NUMBER,NULLABLE,Efficiency of the unit in converting raw material to final products
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Temperature,NULLABLE,NUMBER
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Pressure,NULLABLE,NUMBER
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Flow_Rate,FR,NUMBER,NULLABLE,Rate of material flow through the unit
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Product_Yield,PY,NUMBER,NULLABLE,Percentage of final products obtained from the raw material
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Start_Time,ST,DATETIME,NOT NULLABLE,Time when the unit started operation
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,End_Time,ET,DATETIME,NULLABLE,Time when the unit stopped operation
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Operator_ID,OI,NUMBER,NULLABLE,Unique ID of the operator responsible for the unit
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Operator_Name,ON,TEXT,NULLABLE,Name of the operator responsible for the unit
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Process_Status,PS,TEXT,NULLABLE,Current status of the unit's refining process
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Error_Code,EC,NUMBER,NULLABLE,Error code generated during the operation of the unit
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Error_Description,ED,TEXT,NULLABLE,Description of the error occurred during the unit's operation
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Maintenance_Required,MR,TEXT,NULLABLE,Flag indicating whether maintenance is required for the unit
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Maintenance_Start,MS,DATETIME,NULLABLE,Time when maintenance on the unit started
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Maintenance_End,ME,DATETIME,NULLABLE,Time when maintenance on the unit ended
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Material_Type,MT,TEXT,NULLABLE,Type of material processed by the unit
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Material_Source,MSR,TEXT,NULLABLE,Source of the material processed by the unit
Refining Process Information System,RPIS,RefineryUnitOperations,Operational data from individual refining units including throughput and efficiency.,Material_Destination,MDST,TEXT,NULLABLE,Destination of the material processed by the unit
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Test ID,TID,NUMBER,NULLABLE,Unique identifier for each test
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Product Code,PC,TEXT,NULLABLE,Code representing the product
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Test Date,TD,DATETIME,NULLABLE,Date when the test was conducted
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Test Result,TR,TEXT,NULLABLE,Outcome of the test (pass/fail)
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Test Method,TM,TEXT,NULLABLE,Method used for conducting the test
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Specification ID,SID,NUMBER,NULLABLE,Unique identifier for each specification
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Specification Name,SN,TEXT,NULLABLE,Name of the specification
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Specification Limit,NULLABLE,NUMBER
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Measured Value,NULLABLE,NUMBER
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Unit of Measure,UoM,TEXT,NULLABLE,Unit in which the measured value is expressed
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Operator ID,OID,NUMBER,NULLABLE,Identifier for the operator who conducted the test
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Operator Name,ON,TEXT,NULLABLE,Name of the operator who conducted the test
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Location ID,LID,NUMBER,NULLABLE,Identifier for the location where the test was conducted
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Location Name,LN,TEXT,NULLABLE,Name of the location where the test was conducted
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Sample ID,SID,NUMBER,NULLABLE,Identifier for the sample tested
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Sample Description,SD,TEXT,NULLABLE,Description of the sample tested
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Test Duration,TDur,DATETIME,NULLABLE,Duration of the test
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Acceptance Criteria,AC,TEXT,NULLABLE,Criteria that the test result must meet for acceptance
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Test Equipment ID,TID,NUMBER,NULLABLE,Identifier for the equipment used in the test
Refining Process Information System,RPIS,ProductSpecificationCompliance,Records of product quality tests to ensure compliance with specifications.,Test Equipment Name,TN,TEXT,NULLABLE,Name of the equipment used in the test
Refining Process Information System,RPIS,EnergyConsumptionData,Data on energy consumption by each refining unit used for optimization.,RefiningUnitID,RUID,NUMBER,NOT NULLABLE,Unique identifier for each refining unit.
Refining Process Information System,RPIS,EnergyConsumptionData,Data on energy consumption by each refining unit used for optimization.,EnergyConsumption,EC,NUMBER,NOT NULLABLE,Energy consumption by each refining unit (in kWh).
Refining Process Information System,RPIS,EnergyConsumptionData,Data on energy consumption by each refining unit used for optimization.,OptimizationLevel,OL,NUMBER,NULLABLE,Level of optimization for energy consumption. 1: Low
